year,month,day,category,count
2015,01,01,ARSON,2
2015,01,01,ASSAULT,60
2015,01,01,BURGLARY,12
2015,01,01,DISORDERLY CONDUCT,2
2015,01,01,DRIVING UNDER THE INFLUENCE,2
2015,01,01,DRUG/NARCOTIC,11
2015,01,01,DRUNKENNESS,5
2015,01,01,EMBEZZLEMENT,2
2015,01,01,EXTORTION,1
2015,01,01,FAMILY OFFENSES,1
2015,01,01,FORGERY/COUNTERFEITING,6
2015,01,01,FRAUD,10
2015,01,01,KIDNAPPING,3
2015,01,01,LARCENY/THEFT,119
2015,01,01,LIQUOR LAWS,1
2015,01,01,MISSING PERSON,13
2015,01,01,NON-CRIMINAL,117
2015,01,01,OTHER OFFENSES,66
2015,01,01,RECOVERED VEHICLE,3
2015,01,01,ROBBERY,15
2015,01,01,SECONDARY CODES,7
2015,01,01,"SEX OFFENSES, FORCIBLE",4
2015,01,01,STOLEN PROPERTY,3
2015,01,01,SUSPICIOUS OCC,22
2015,01,01,TRESPASS,6
2015,01,01,VANDALISM,24
2015,01,01,VEHICLE THEFT,18
2015,01,01,WARRANTS,14
2015,01,01,WEAPON LAWS,4
2015,01,02,ASSAULT,26
2015,01,02,BURGLARY,13
2015,01,02,DISORDERLY CONDUCT,2
2015,01,02,DRIVING UNDER THE INFLUENCE,2
2015,01,02,DRUG/NARCOTIC,18
2015,01,02,DRUNKENNESS,1
2015,01,02,EMBEZZLEMENT,2
2015,01,02,FORGERY/COUNTERFEITING,2
2015,01,02,FRAUD,9
2015,01,02,GAMBLING,1
2015,01,02,KIDNAPPING,1
2015,01,02,LARCENY/THEFT,142
2015,01,02,MISSING PERSON,12
2015,01,02,NON-CRIMINAL,46
2015,01,02,OTHER OFFENSES,52
2015,01,02,RECOVERED VEHICLE,2
2015,01,02,ROBBERY,7
2015,01,02,RUNAWAY,1
2015,01,02,SECONDARY CODES,2
2015,01,02,"SEX OFFENSES, FORCIBLE",4
2015,01,02,STOLEN PROPERTY,1
2015,01,02,SUSPICIOUS OCC,16
2015,01,02,TRESPASS,2
2015,01,02,VANDALISM,20
2015,01,02,VEHICLE THEFT,22
2015,01,02,WARRANTS,23
2015,01,02,WEAPON LAWS,4
2015,01,03,ARSON,3
2015,01,03,ASSAULT,30
2015,01,03,BURGLARY,17
2015,01,03,DRIVING UNDER THE INFLUENCE,2
2015,01,03,DRUG/NARCOTIC,16
2015,01,03,DRUNKENNESS,5
2015,01,03,EMBEZZLEMENT,1
2015,01,03,FORGERY/COUNTERFEITING,2
2015,01,03,FRAUD,6
2015,01,03,KIDNAPPING,1
2015,01,03,LARCENY/THEFT,140
2015,01,03,LIQUOR LAWS,1
2015,01,03,MISSING PERSON,16
2015,01,03,NON-CRIMINAL,56
2015,01,03,OTHER OFFENSES,61
2015,01,03,RECOVERED VEHICLE,1
2015,01,03,ROBBERY,11
2015,01,03,RUNAWAY,1
2015,01,03,SECONDARY CODES,9
2015,01,03,"SEX OFFENSES, FORCIBLE",2
2015,01,03,STOLEN PROPERTY,2
2015,01,03,SUSPICIOUS OCC,9
2015,01,03,TRESPASS,3
2015,01,03,VANDALISM,18
2015,01,03,VEHICLE THEFT,12
2015,01,03,WARRANTS,15
2015,01,03,WEAPON LAWS,4
2015,01,04,ARSON,1
2015,01,04,ASSAULT,37
2015,01,04,BURGLARY,12
2015,01,04,DRIVING UNDER THE INFLUENCE,2
2015,01,04,DRUG/NARCOTIC,10
2015,01,04,DRUNKENNESS,1
2015,01,04,FORGERY/COUNTERFEITING,1
2015,01,04,FRAUD,7
2015,01,04,LARCENY/THEFT,97
2015,01,04,MISSING PERSON,13
2015,01,04,NON-CRIMINAL,39
2015,01,04,OTHER OFFENSES,53
2015,01,04,ROBBERY,10
2015,01,04,"SEX OFFENSES, FORCIBLE",1
2015,01,04,SUICIDE,1
2015,01,04,SUSPICIOUS OCC,12
2015,01,04,TRESPASS,1
2015,01,04,VANDALISM,8
2015,01,04,VEHICLE THEFT,12
2015,01,04,WARRANTS,15
2015,01,04,WEAPON LAWS,2
2015,01,05,ARSON,4
2015,01,05,ASSAULT,39
2015,01,05,BURGLARY,18
2015,01,05,DISORDERLY CONDUCT,3
2015,01,05,DRIVING UNDER THE INFLUENCE,1
2015,01,05,DRUG/NARCOTIC,20
2015,01,05,DRUNKENNESS,1
2015,01,05,FORGERY/COUNTERFEITING,5
2015,01,05,FRAUD,16
2015,01,05,KIDNAPPING,1
2015,01,05,LARCENY/THEFT,113
2015,01,05,MISSING PERSON,8
2015,01,05,NON-CRIMINAL,60
2015,01,05,OTHER OFFENSES,59
2015,01,05,RECOVERED VEHICLE,6
2015,01,05,ROBBERY,10
2015,01,05,SECONDARY CODES,9
2015,01,05,"SEX OFFENSES, FORCIBLE",7
2015,01,05,STOLEN PROPERTY,3
2015,01,05,SUICIDE,1
2015,01,05,SUSPICIOUS OCC,14
2015,01,05,TRESPASS,4
2015,01,05,VANDALISM,18
2015,01,05,VEHICLE THEFT,22
2015,01,05,WARRANTS,13
2015,01,05,WEAPON LAWS,5
2015,01,06,ARSON,2
2015,01,06,ASSAULT,22
2015,01,06,BURGLARY,9
2015,01,06,DRUG/NARCOTIC,13
2015,01,06,DRUNKENNESS,1
2015,01,06,FORGERY/COUNTERFEITING,3
2015,01,06,FRAUD,15
2015,01,06,LARCENY/THEFT,118
2015,01,06,MISSING PERSON,14
2015,01,06,NON-CRIMINAL,66
2015,01,06,OTHER OFFENSES,51
2015,01,06,RECOVERED VEHICLE,5
2015,01,06,ROBBERY,12
2015,01,06,SECONDARY CODES,5
2015,01,06,"SEX OFFENSES, FORCIBLE",2
2015,01,06,STOLEN PROPERTY,1
2015,01,06,SUSPICIOUS OCC,24
2015,01,06,TRESPASS,2
2015,01,06,VANDALISM,23
2015,01,06,VEHICLE THEFT,11
2015,01,06,WARRANTS,14
2015,01,06,WEAPON LAWS,4
2015,01,07,ARSON,2
2015,01,07,ASSAULT,27
2015,01,07,BURGLARY,18
2015,01,07,DISORDERLY CONDUCT,3
2015,01,07,DRIVING UNDER THE INFLUENCE,1
2015,01,07,DRUG/NARCOTIC,17
2015,01,07,FAMILY OFFENSES,1
2015,01,07,FORGERY/COUNTERFEITING,1
2015,01,07,FRAUD,12
2015,01,07,KIDNAPPING,1
2015,01,07,LARCENY/THEFT,95
2015,01,07,MISSING PERSON,6
2015,01,07,NON-CRIMINAL,49
2015,01,07,OTHER OFFENSES,57
2015,01,07,RECOVERED VEHICLE,3
2015,01,07,ROBBERY,9
2015,01,07,SECONDARY CODES,3
2015,01,07,SUSPICIOUS OCC,18
2015,01,07,TRESPASS,5
2015,01,07,VANDALISM,25
2015,01,07,VEHICLE THEFT,17
2015,01,07,WARRANTS,26
2015,01,07,WEAPON LAWS,1
2015,01,08,ARSON,1
2015,01,08,ASSAULT,36
2015,01,08,BURGLARY,12
2015,01,08,DISORDERLY CONDUCT,2
2015,01,08,DRIVING UNDER THE INFLUENCE,1
2015,01,08,DRUG/NARCOTIC,12
2015,01,08,DRUNKENNESS,2
2015,01,08,FAMILY OFFENSES,1
2015,01,08,FORGERY/COUNTERFEITING,5
2015,01,08,FRAUD,4
2015,01,08,KIDNAPPING,1
2015,01,08,LARCENY/THEFT,107
2015,01,08,MISSING PERSON,5
2015,01,08,NON-CRIMINAL,36
2015,01,08,OTHER OFFENSES,59
2015,01,08,RECOVERED VEHICLE,6
2015,01,08,ROBBERY,12
2015,01,08,RUNAWAY,1
2015,01,08,SECONDARY CODES,4
2015,01,08,"SEX OFFENSES, FORCIBLE",2
2015,01,08,STOLEN PROPERTY,3
2015,01,08,SUSPICIOUS OCC,13
2015,01,08,TRESPASS,7
2015,01,08,VANDALISM,19
2015,01,08,VEHICLE THEFT,6
2015,01,08,WARRANTS,33
2015,01,08,WEAPON LAWS,4
2015,01,09,ASSAULT,30
2015,01,09,BURGLARY,17
2015,01,09,DISORDERLY CONDUCT,2
2015,01,09,DRIVING UNDER THE INFLUENCE,3
2015,01,09,DRUG/NARCOTIC,16
2015,01,09,DRUNKENNESS,3
2015,01,09,FORGERY/COUNTERFEITING,3
2015,01,09,FRAUD,11
2015,01,09,KIDNAPPING,2
2015,01,09,LARCENY/THEFT,138
2015,01,09,MISSING PERSON,21
2015,01,09,NON-CRIMINAL,53
2015,01,09,OTHER OFFENSES,66
2015,01,09,RECOVERED VEHICLE,5
2015,01,09,ROBBERY,23
2015,01,09,SECONDARY CODES,6
2015,01,09,"SEX OFFENSES, FORCIBLE",4
2015,01,09,STOLEN PROPERTY,2
2015,01,09,SUICIDE,1
2015,01,09,SUSPICIOUS OCC,22
2015,01,09,TRESPASS,5
2015,01,09,VANDALISM,30
2015,01,09,VEHICLE THEFT,15
2015,01,09,WARRANTS,25
2015,01,09,WEAPON LAWS,6
2015,01,10,ASSAULT,36
2015,01,10,BURGLARY,17
2015,01,10,DISORDERLY CONDUCT,2
2015,01,10,DRUG/NARCOTIC,11
2015,01,10,DRUNKENNESS,4
2015,01,10,FRAUD,5
2015,01,10,KIDNAPPING,2
2015,01,10,LARCENY/THEFT,110
2015,01,10,MISSING PERSON,14
2015,01,10,NON-CRIMINAL,51
2015,01,10,OTHER OFFENSES,52
2015,01,10,PROSTITUTION,1
2015,01,10,RECOVERED VEHICLE,1
2015,01,10,ROBBERY,17
2015,01,10,SECONDARY CODES,10
2015,01,10,"SEX OFFENSES, FORCIBLE",5
2015,01,10,STOLEN PROPERTY,5
2015,01,10,SUSPICIOUS OCC,14
2015,01,10,TRESPASS,3
2015,01,10,VANDALISM,22
2015,01,10,VEHICLE THEFT,20
2015,01,10,WARRANTS,16
2015,01,10,WEAPON LAWS,6
2015,01,11,ARSON,2
2015,01,11,ASSAULT,47
2015,01,11,BURGLARY,18
2015,01,11,DISORDERLY CONDUCT,2
2015,01,11,DRIVING UNDER THE INFLUENCE,1
2015,01,11,DRUG/NARCOTIC,10
2015,01,11,DRUNKENNESS,3
2015,01,11,FORGERY/COUNTERFEITING,1
2015,01,11,FRAUD,4
2015,01,11,KIDNAPPING,2
2015,01,11,LARCENY/THEFT,91
2015,01,11,LIQUOR LAWS,1
2015,01,11,MISSING PERSON,9
2015,01,11,NON-CRIMINAL,41
2015,01,11,OTHER OFFENSES,50
2015,01,11,RECOVERED VEHICLE,1
2015,01,11,ROBBERY,11
2015,01,11,SECONDARY CODES,8
2015,01,11,"SEX OFFENSES, FORCIBLE",1
2015,01,11,STOLEN PROPERTY,2
2015,01,11,SUSPICIOUS OCC,13
2015,01,11,TRESPASS,1
2015,01,11,VANDALISM,13
2015,01,11,VEHICLE THEFT,19
2015,01,11,WARRANTS,12
2015,01,11,WEAPON LAWS,5
2015,01,12,ARSON,1
2015,01,12,ASSAULT,37
2015,01,12,BAD CHECKS,1
2015,01,12,BURGLARY,14
2015,01,12,DRIVING UNDER THE INFLUENCE,1
2015,01,12,DRUG/NARCOTIC,12
2015,01,12,FORGERY/COUNTERFEITING,5
2015,01,12,FRAUD,11
2015,01,12,KIDNAPPING,1
2015,01,12,LARCENY/THEFT,126
2015,01,12,LIQUOR LAWS,1
2015,01,12,MISSING PERSON,8
2015,01,12,NON-CRIMINAL,53
2015,01,12,OTHER OFFENSES,43
2015,01,12,RECOVERED VEHICLE,3
2015,01,12,ROBBERY,12
2015,01,12,SECONDARY CODES,8
2015,01,12,"SEX OFFENSES, FORCIBLE",1
2015,01,12,STOLEN PROPERTY,5
2015,01,12,SUICIDE,1
2015,01,12,SUSPICIOUS OCC,18
2015,01,12,TRESPASS,12
2015,01,12,VANDALISM,25
2015,01,12,VEHICLE THEFT,18
2015,01,12,WARRANTS,15
2015,01,12,WEAPON LAWS,7
2015,01,13,ASSAULT,28
2015,01,13,BURGLARY,15
2015,01,13,DISORDERLY CONDUCT,3
2015,01,13,DRUG/NARCOTIC,15
2015,01,13,DRUNKENNESS,2
2015,01,13,FORGERY/COUNTERFEITING,4
2015,01,13,FRAUD,8
2015,01,13,KIDNAPPING,1
2015,01,13,LARCENY/THEFT,113
2015,01,13,MISSING PERSON,22
2015,01,13,NON-CRIMINAL,46
2015,01,13,OTHER OFFENSES,62
2015,01,13,RECOVERED VEHICLE,2
2015,01,13,ROBBERY,18
2015,01,13,SECONDARY CODES,5
2015,01,13,STOLEN PROPERTY,1
2015,01,13,SUSPICIOUS OCC,10
2015,01,13,TRESPASS,6
2015,01,13,VANDALISM,20
2015,01,13,VEHICLE THEFT,14
2015,01,13,WARRANTS,22
2015,01,13,WEAPON LAWS,5
2015,01,14,ASSAULT,41
2015,01,14,BURGLARY,17
2015,01,14,DISORDERLY CONDUCT,2
2015,01,14,DRUG/NARCOTIC,23
2015,01,14,DRUNKENNESS,1
2015,01,14,FAMILY OFFENSES,1
2015,01,14,FORGERY/COUNTERFEITING,2
2015,01,14,FRAUD,13
2015,01,14,KIDNAPPING,3
2015,01,14,LARCENY/THEFT,117
2015,01,14,LIQUOR LAWS,1
2015,01,14,MISSING PERSON,13
2015,01,14,NON-CRIMINAL,49
2015,01,14,OTHER OFFENSES,64
2015,01,14,RECOVERED VEHICLE,1
2015,01,14,ROBBERY,16
2015,01,14,SECONDARY CODES,5
2015,01,14,"SEX OFFENSES, FORCIBLE",1
2015,01,14,STOLEN PROPERTY,6
2015,01,14,SUSPICIOUS OCC,11
2015,01,14,TRESPASS,2
2015,01,14,VANDALISM,34
2015,01,14,VEHICLE THEFT,18
2015,01,14,WARRANTS,25
2015,01,14,WEAPON LAWS,9
2015,01,15,ARSON,2
2015,01,15,ASSAULT,35
2015,01,15,BURGLARY,24
2015,01,15,DISORDERLY CONDUCT,2
2015,01,15,DRUG/NARCOTIC,18
2015,01,15,EMBEZZLEMENT,1
2015,01,15,EXTORTION,1
2015,01,15,FORGERY/COUNTERFEITING,4
2015,01,15,FRAUD,11
2015,01,15,KIDNAPPING,1
2015,01,15,LARCENY/THEFT,118
2015,01,15,MISSING PERSON,18
2015,01,15,NON-CRIMINAL,59
2015,01,15,OTHER OFFENSES,65
2015,01,15,RECOVERED VEHICLE,4
2015,01,15,ROBBERY,17
2015,01,15,SECONDARY CODES,9
2015,01,15,"SEX OFFENSES, FORCIBLE",2
2015,01,15,STOLEN PROPERTY,5
2015,01,15,SUSPICIOUS OCC,16
2015,01,15,TRESPASS,8
2015,01,15,VANDALISM,18
2015,01,15,VEHICLE THEFT,19
2015,01,15,WARRANTS,32
2015,01,15,WEAPON LAWS,10
2015,01,16,ASSAULT,36
2015,01,16,BURGLARY,24
2015,01,16,DISORDERLY CONDUCT,1
2015,01,16,DRUG/NARCOTIC,9
2015,01,16,DRUNKENNESS,1
2015,01,16,EMBEZZLEMENT,1
2015,01,16,FORGERY/COUNTERFEITING,1
2015,01,16,FRAUD,6
2015,01,16,KIDNAPPING,3
2015,01,16,LARCENY/THEFT,141
2015,01,16,LIQUOR LAWS,1
2015,01,16,MISSING PERSON,19
2015,01,16,NON-CRIMINAL,50
2015,01,16,OTHER OFFENSES,55
2015,01,16,PROSTITUTION,1
2015,01,16,RECOVERED VEHICLE,1
2015,01,16,ROBBERY,10
2015,01,16,SECONDARY CODES,3
2015,01,16,"SEX OFFENSES, FORCIBLE",10
2015,01,16,SUSPICIOUS OCC,22
2015,01,16,TRESPASS,2
2015,01,16,VANDALISM,19
2015,01,16,VEHICLE THEFT,35
2015,01,16,WARRANTS,20
2015,01,16,WEAPON LAWS,8
2015,01,17,ARSON,4
2015,01,17,ASSAULT,43
2015,01,17,BURGLARY,20
2015,01,17,DISORDERLY CONDUCT,2
2015,01,17,DRIVING UNDER THE INFLUENCE,1
2015,01,17,DRUG/NARCOTIC,16
2015,01,17,DRUNKENNESS,5
2015,01,17,FORGERY/COUNTERFEITING,3
2015,01,17,FRAUD,12
2015,01,17,KIDNAPPING,2
2015,01,17,LARCENY/THEFT,144
2015,01,17,MISSING PERSON,7
2015,01,17,NON-CRIMINAL,51
2015,01,17,OTHER OFFENSES,70
2015,01,17,PROSTITUTION,1
2015,01,17,RECOVERED VEHICLE,1
2015,01,17,ROBBERY,16
2015,01,17,RUNAWAY,1
2015,01,17,SECONDARY CODES,2
2015,01,17,"SEX OFFENSES, FORCIBLE",3
2015,01,17,STOLEN PROPERTY,6
2015,01,17,SUSPICIOUS OCC,9
2015,01,17,TRESPASS,3
2015,01,17,VANDALISM,21
2015,01,17,VEHICLE THEFT,18
2015,01,17,WARRANTS,26
2015,01,17,WEAPON LAWS,3
2015,01,18,ASSAULT,45
2015,01,18,BURGLARY,12
2015,01,18,DRIVING UNDER THE INFLUENCE,3
2015,01,18,DRUG/NARCOTIC,14
2015,01,18,DRUNKENNESS,1
2015,01,18,FORGERY/COUNTERFEITING,1
2015,01,18,FRAUD,10
2015,01,18,LARCENY/THEFT,130
2015,01,18,LIQUOR LAWS,3
2015,01,18,MISSING PERSON,6
2015,01,18,NON-CRIMINAL,42
2015,01,18,OTHER OFFENSES,51
2015,01,18,ROBBERY,6
2015,01,18,SECONDARY CODES,8
2015,01,18,STOLEN PROPERTY,1
2015,01,18,SUSPICIOUS OCC,8
2015,01,18,TRESPASS,5
2015,01,18,VANDALISM,15
2015,01,18,VEHICLE THEFT,20
2015,01,18,WARRANTS,19
2015,01,18,WEAPON LAWS,1
2015,01,19,ARSON,6
2015,01,19,ASSAULT,35
2015,01,19,BURGLARY,21
2015,01,19,DISORDERLY CONDUCT,4
2015,01,19,DRIVING UNDER THE INFLUENCE,3
2015,01,19,DRUG/NARCOTIC,19
2015,01,19,EMBEZZLEMENT,1
2015,01,19,FORGERY/COUNTERFEITING,3
2015,01,19,FRAUD,10
2015,01,19,KIDNAPPING,1
2015,01,19,LARCENY/THEFT,136
2015,01,19,MISSING PERSON,10
2015,01,19,NON-CRIMINAL,56
2015,01,19,OTHER OFFENSES,66
2015,01,19,RECOVERED VEHICLE,1
2015,01,19,ROBBERY,8
2015,01,19,RUNAWAY,1
2015,01,19,SECONDARY CODES,7
2015,01,19,"SEX OFFENSES, FORCIBLE",1
2015,01,19,STOLEN PROPERTY,4
2015,01,19,SUSPICIOUS OCC,16
2015,01,19,TRESPASS,5
2015,01,19,VANDALISM,22
2015,01,19,VEHICLE THEFT,23
2015,01,19,WARRANTS,22
2015,01,19,WEAPON LAWS,2
2015,01,20,ARSON,2
2015,01,20,ASSAULT,35
2015,01,20,BURGLARY,16
2015,01,20,DISORDERLY CONDUCT,2
2015,01,20,DRUG/NARCOTIC,9
2015,01,20,FORGERY/COUNTERFEITING,1
2015,01,20,FRAUD,11
2015,01,20,KIDNAPPING,1
2015,01,20,LARCENY/THEFT,108
2015,01,20,LIQUOR LAWS,2
2015,01,20,MISSING PERSON,17
2015,01,20,NON-CRIMINAL,49
2015,01,20,OTHER OFFENSES,63
2015,01,20,RECOVERED VEHICLE,6
2015,01,20,ROBBERY,9
2015,01,20,RUNAWAY,2
2015,01,20,SECONDARY CODES,6
2015,01,20,"SEX OFFENSES, FORCIBLE",4
2015,01,20,STOLEN PROPERTY,5
2015,01,20,SUSPICIOUS OCC,17
2015,01,20,TRESPASS,6
2015,01,20,VANDALISM,14
2015,01,20,VEHICLE THEFT,29
2015,01,20,WARRANTS,24
2015,01,20,WEAPON LAWS,7
2015,01,21,ASSAULT,35
2015,01,21,BURGLARY,20
2015,01,21,DRIVING UNDER THE INFLUENCE,1
2015,01,21,DRUG/NARCOTIC,15
2015,01,21,DRUNKENNESS,2
2015,01,21,EMBEZZLEMENT,1
2015,01,21,FORGERY/COUNTERFEITING,4
2015,01,21,FRAUD,5
2015,01,21,LARCENY/THEFT,109
2015,01,21,LIQUOR LAWS,1
2015,01,21,MISSING PERSON,11
2015,01,21,NON-CRIMINAL,58
2015,01,21,OTHER OFFENSES,52
2015,01,21,RECOVERED VEHICLE,4
2015,01,21,ROBBERY,6
2015,01,21,RUNAWAY,1
2015,01,21,SECONDARY CODES,6
2015,01,21,STOLEN PROPERTY,4
2015,01,21,SUSPICIOUS OCC,13
2015,01,21,TRESPASS,1
2015,01,21,VANDALISM,15
2015,01,21,VEHICLE THEFT,18
2015,01,21,WARRANTS,21
2015,01,21,WEAPON LAWS,5
2015,01,22,ARSON,1
2015,01,22,ASSAULT,33
2015,01,22,BRIBERY,1
2015,01,22,BURGLARY,9
2015,01,22,DISORDERLY CONDUCT,2
2015,01,22,DRUG/NARCOTIC,17
2015,01,22,FORGERY/COUNTERFEITING,2
2015,01,22,FRAUD,3
2015,01,22,KIDNAPPING,1
2015,01,22,LARCENY/THEFT,114
2015,01,22,LIQUOR LAWS,1
2015,01,22,MISSING PERSON,18
2015,01,22,NON-CRIMINAL,60
2015,01,22,OTHER OFFENSES,54
2015,01,22,RECOVERED VEHICLE,1
2015,01,22,ROBBERY,13
2015,01,22,RUNAWAY,1
2015,01,22,SECONDARY CODES,6
2015,01,22,STOLEN PROPERTY,1
2015,01,22,SUSPICIOUS OCC,21
2015,01,22,TRESPASS,4
2015,01,22,VANDALISM,16
2015,01,22,VEHICLE THEFT,22
2015,01,22,WARRANTS,20
2015,01,22,WEAPON LAWS,2
2015,01,23,ARSON,3
2015,01,23,ASSAULT,38
2015,01,23,BURGLARY,15
2015,01,23,DRIVING UNDER THE INFLUENCE,1
2015,01,23,DRUG/NARCOTIC,4
2015,01,23,DRUNKENNESS,1
2015,01,23,EMBEZZLEMENT,1
2015,01,23,FORGERY/COUNTERFEITING,2
2015,01,23,FRAUD,7
2015,01,23,KIDNAPPING,1
2015,01,23,LARCENY/THEFT,123
2015,01,23,MISSING PERSON,18
2015,01,23,NON-CRIMINAL,56
2015,01,23,OTHER OFFENSES,73
2015,01,23,PROSTITUTION,1
2015,01,23,RECOVERED VEHICLE,1
2015,01,23,ROBBERY,13
2015,01,23,SECONDARY CODES,7
2015,01,23,"SEX OFFENSES, FORCIBLE",2
2015,01,23,STOLEN PROPERTY,1
2015,01,23,SUSPICIOUS OCC,14
2015,01,23,TRESPASS,4
2015,01,23,VANDALISM,14
2015,01,23,VEHICLE THEFT,30
2015,01,23,WARRANTS,11
2015,01,23,WEAPON LAWS,4
2015,01,24,ASSAULT,33
2015,01,24,BURGLARY,13
2015,01,24,DRIVING UNDER THE INFLUENCE,2
2015,01,24,DRUG/NARCOTIC,8
2015,01,24,DRUNKENNESS,2
2015,01,24,FORGERY/COUNTERFEITING,3
2015,01,24,FRAUD,6
2015,01,24,KIDNAPPING,2
2015,01,24,LARCENY/THEFT,126
2015,01,24,LIQUOR LAWS,1
2015,01,24,MISSING PERSON,15
2015,01,24,NON-CRIMINAL,52
2015,01,24,OTHER OFFENSES,74
2015,01,24,RECOVERED VEHICLE,4
2015,01,24,ROBBERY,9
2015,01,24,RUNAWAY,1
2015,01,24,SECONDARY CODES,4
2015,01,24,"SEX OFFENSES, FORCIBLE",6
2015,01,24,STOLEN PROPERTY,2
2015,01,24,SUSPICIOUS OCC,14
2015,01,24,TRESPASS,5
2015,01,24,VANDALISM,24
2015,01,24,VEHICLE THEFT,27
2015,01,24,WARRANTS,13
2015,01,24,WEAPON LAWS,8
2015,01,25,ASSAULT,31
2015,01,25,BURGLARY,14
2015,01,25,DISORDERLY CONDUCT,1
2015,01,25,DRUG/NARCOTIC,3
2015,01,25,DRUNKENNESS,1
2015,01,25,FORGERY/COUNTERFEITING,1
2015,01,25,FRAUD,5
2015,01,25,LARCENY/THEFT,101
2015,01,25,MISSING PERSON,9
2015,01,25,NON-CRIMINAL,50
2015,01,25,OTHER OFFENSES,45
2015,01,25,RECOVERED VEHICLE,2
2015,01,25,ROBBERY,15
2015,01,25,SECONDARY CODES,4
2015,01,25,"SEX OFFENSES, FORCIBLE",2
2015,01,25,STOLEN PROPERTY,1
2015,01,25,SUICIDE,1
2015,01,25,SUSPICIOUS OCC,15
2015,01,25,TRESPASS,5
2015,01,25,VANDALISM,23
2015,01,25,VEHICLE THEFT,23
2015,01,25,WARRANTS,12
2015,01,25,WEAPON LAWS,1
2015,01,26,ARSON,1
2015,01,26,ASSAULT,34
2015,01,26,BURGLARY,10
2015,01,26,DISORDERLY CONDUCT,3
2015,01,26,DRUG/NARCOTIC,9
2015,01,26,DRUNKENNESS,2
2015,01,26,EMBEZZLEMENT,1
2015,01,26,EXTORTION,1
2015,01,26,FAMILY OFFENSES,1
2015,01,26,FORGERY/COUNTERFEITING,3
2015,01,26,FRAUD,8
2015,01,26,KIDNAPPING,1
2015,01,26,LARCENY/THEFT,103
2015,01,26,MISSING PERSON,11
2015,01,26,NON-CRIMINAL,45
2015,01,26,OTHER OFFENSES,57
2015,01,26,ROBBERY,6
2015,01,26,SECONDARY CODES,5
2015,01,26,"SEX OFFENSES, FORCIBLE",4
2015,01,26,STOLEN PROPERTY,2
2015,01,26,SUSPICIOUS OCC,13
2015,01,26,TRESPASS,2
2015,01,26,VANDALISM,14
2015,01,26,VEHICLE THEFT,18
2015,01,26,WARRANTS,16
2015,01,26,WEAPON LAWS,2
2015,01,27,ARSON,2
2015,01,27,ASSAULT,40
2015,01,27,BURGLARY,16
2015,01,27,DISORDERLY CONDUCT,1
2015,01,27,DRIVING UNDER THE INFLUENCE,1
2015,01,27,DRUG/NARCOTIC,14
2015,01,27,DRUNKENNESS,1
2015,01,27,FORGERY/COUNTERFEITING,1
2015,01,27,FRAUD,10
2015,01,27,KIDNAPPING,1
2015,01,27,LARCENY/THEFT,146
2015,01,27,MISSING PERSON,15
2015,01,27,NON-CRIMINAL,62
2015,01,27,OTHER OFFENSES,63
2015,01,27,RECOVERED VEHICLE,2
2015,01,27,ROBBERY,5
2015,01,27,SECONDARY CODES,13
2015,01,27,"SEX OFFENSES, FORCIBLE",1
2015,01,27,STOLEN PROPERTY,2
2015,01,27,SUSPICIOUS OCC,13
2015,01,27,TRESPASS,4
2015,01,27,VANDALISM,21
2015,01,27,VEHICLE THEFT,17
2015,01,27,WARRANTS,18
2015,01,27,WEAPON LAWS,4
2015,01,28,ARSON,1
2015,01,28,ASSAULT,29
2015,01,28,BAD CHECKS,1
2015,01,28,BURGLARY,21
2015,01,28,DISORDERLY CONDUCT,3
2015,01,28,DRUG/NARCOTIC,5
2015,01,28,DRUNKENNESS,2
2015,01,28,EMBEZZLEMENT,1
2015,01,28,FORGERY/COUNTERFEITING,4
2015,01,28,FRAUD,9
2015,01,28,KIDNAPPING,3
2015,01,28,LARCENY/THEFT,125
2015,01,28,LOITERING,1
2015,01,28,MISSING PERSON,6
2015,01,28,NON-CRIMINAL,62
2015,01,28,OTHER OFFENSES,59
2015,01,28,RECOVERED VEHICLE,1
2015,01,28,ROBBERY,11
2015,01,28,RUNAWAY,1
2015,01,28,SECONDARY CODES,10
2015,01,28,"SEX OFFENSES, FORCIBLE",2
2015,01,28,STOLEN PROPERTY,3
2015,01,28,SUSPICIOUS OCC,10
2015,01,28,TRESPASS,6
2015,01,28,VANDALISM,13
2015,01,28,VEHICLE THEFT,25
2015,01,28,WARRANTS,24
2015,01,28,WEAPON LAWS,5
2015,01,29,ASSAULT,34
2015,01,29,BURGLARY,14
2015,01,29,DISORDERLY CONDUCT,1
2015,01,29,DRUG/NARCOTIC,22
2015,01,29,DRUNKENNESS,1
2015,01,29,FORGERY/COUNTERFEITING,2
2015,01,29,FRAUD,4
2015,01,29,LARCENY/THEFT,127
2015,01,29,LOITERING,1
2015,01,29,MISSING PERSON,13
2015,01,29,NON-CRIMINAL,52
2015,01,29,OTHER OFFENSES,44
2015,01,29,PROSTITUTION,24
2015,01,29,RECOVERED VEHICLE,1
2015,01,29,ROBBERY,4
2015,01,29,SECONDARY CODES,3
2015,01,29,"SEX OFFENSES, FORCIBLE",2
2015,01,29,STOLEN PROPERTY,6
2015,01,29,SUSPICIOUS OCC,19
2015,01,29,TRESPASS,7
2015,01,29,VANDALISM,17
2015,01,29,VEHICLE THEFT,16
2015,01,29,WARRANTS,24
